Accrued Expense,Adopted,Agency,CBnum,Budget Code,Budget Name,Cash Expense,Department,Encumbered,Expense Category,Modified,Post Adjustments,Pre-Encumbered,Year
0,0,Queens Community Board # 8,408,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,BONUS- NONPENSIONABLE,0,0,0,2018
0,0,Queens Community Board # 8,408,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2018
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,TERMINAL LEAVE,0,0,0,2018
0,0,Queens Community Board # 7,407,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV OTHER,0,0,0,2018
0,10068,Queens Community Board # 7,407,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2018
0,0,Queens Community Board # 6,406,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,HEAT LIGHT & POWER,0,0,0,2018
0,0,Queens Community Board # 6,406,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,TERMINAL LEAVE,0,0,0,2018
0,0,Queens Community Board # 5,405,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2018
0,0,Queens Community Board # 5,405,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2018
0,0,Queens Community Board # 4,404,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS,0,0,0,2018
0,0,Queens Community Board # 3,403,P001,FINANCIAL PLAN SAVINGS,0,PERSONAL SERVICES,0,FULL YEAR POSITIONS,0,0,0,2018
0,0,Queens Community Board # 3,403,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,BONUS PAYMENTS,0,0,0,2018
0,0,Manhattan Community Board # 2,102,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2018
0,0,Manhattan Community Board # 1,101,2000,MARDI GRAS FESTIVAL,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV OTHER,0,0,0,2018
0,0,Manhattan Community Board # 1,101,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,0,0,0,2018
0,0,Manhattan Community Board # 1,101,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,PAYROLL REFUND,0,0,0,2018
0,0,Bronx Community Board # 6,206,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PY LONGEVITY DIFFERENTIAL,0,0,0,2018
0,0,Bronx Community Board # 6,206,1000,CONVERSION NAME,92.75,PERSONAL SERVICES,0,SUPPER MONEY,0,0,0,2018
0,0,Bronx Community Board # 5,205,2000,Economic Community Development Study,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV OTHER,0,0,0,2018
0,0,Brooklyn Community Board # 3,303,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2018
0,0,Bronx Community Board # 5,205,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,0,0,0,2018
0,0,Brooklyn Community Board # 2,302,2000,DONATIONS,0,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-GENERAL,0,0,0,2018
0,0,Bronx Community Board # 5,205,1000,CONVERSION NAME,8.75,PERSONAL SERVICES,0,SUPPER MONEY,0,0,0,2018
0,0,Brooklyn Community Board # 2,302,2000,DONATIONS,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS EQUIPMENT,0,0,0,2018
0,0,Bronx Community Board # 5,205,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,UNSALARIED,0,0,0,2018
0,0,Brooklyn Community Board # 2,302,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES GENERAL,0,0,0,2018
0,0,Bronx Community Board # 4,204,P001,FINANCIAL PLAN SAVINGS,0,PERSONAL SERVICES,0,FULL YEAR POSITIONS,0,0,0,2018
0,0,Brooklyn Community Board # 2,302,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS LABOR RSRVE,0,0,0,2018
0,0,Bronx Community Board # 4,204,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PY LONGEVITY DIFFERENTIAL,0,0,0,2018
0,0,Brooklyn Community Board # 1,301,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2018
0,0,Brooklyn Community Board # 1,301,1000,OPERATIONS,0,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,0,0,0,2018
0,51,Bronx Community Board # 2,202,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,0,0,0,2018
0,0,Brooklyn Community Board # 1,301,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2018
0,0,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS MAINT,0,0,0,2018
0,0,Queens Community Board # 14,414,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,HEAT LIGHT & POWER,0,0,0,2018
0,0,Bronx Community Board # 1,201,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2018
0,0,Queens Community Board # 13,413,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS EQUIPMENT,0,0,0,2018
0,0,Queens Community Board # 12,412,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,0,0,0,2018
0,0,Queens Community Board # 12,412,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT MAINTENANCE,0,0,0,2018
0,0,Manhattan Community Board # 12,112,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2018
0,0,Queens Community Board # 12,412,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,0,0,0,2018
0,0,Manhattan Community Board # 12,112,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES-GENERAL,0,0,0,2018
0,0,Queens Community Board # 12,412,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,0,0,0,2018
0,0,Manhattan Community Board # 12,112,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PAYROLL REFUND,0,0,0,2018
0,0,Queens Community Board # 11,411,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2018
0,0,Manhattan Community Board # 11,111,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,TERMINAL LEAVE,0,0,0,2018
0,0,Brooklyn Community Board # 10,310,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS,0,0,0,2018
0,0,Queens Community Board # 2,402,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2018
0,0,Queens Community Board # 1,401,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS,0,0,0,2018
0,0,Bronx Community Board # 12,212,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2018
0,400,Bronx Community Board # 12,212,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,0,0,0,2018
0,0,Bronx Community Board # 11,211,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2018
0,0,Bronx Community Board # 11,211,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,RENTALS - LAND BLDGS & STRUCTS,0,0,0,2018
0,0,Bronx Community Board # 10,210,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,0,0,0,2018
0,0,Bronx Community Board # 9,209,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE SERVICES,0,0,0,2018
0,0,Bronx Community Board # 9,209,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,ADD GROSS(& FRINGES) HOLD CODE,0,0,0,2018
0,0,Bronx Community Board # 9,209,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,BONUS PAYMENTS,0,0,0,2018
0,0,Bronx Community Board # 8,208,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OVERNIGHT TRVL EXP-SPECIAL,0,0,0,2018
0,0,Bronx Community Board # 8,208,1000,CONVERSION NAME,41.25,PERSONAL SERVICES,0,SUPPER MONEY,0,0,0,2018
0,0,Bronx Community Board # 7,207,4000,RENT AND ENERGY,0,RENT AND ENERGY,0,PROMPT PAYMENT INTEREST,0,0,0,2018
0,0,Bronx Community Board # 7,207,2000,Council Member Item,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2018
0,0,Bronx Community Board # 6,206,4000,RENT AND ENERGY,0,RENT AND ENERGY,0,HEAT LIGHT & POWER,0,0,0,2018
0,0,Bronx Community Board # 6,206,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2018
0,0,Bronx Community Board # 6,206,2000,UNIT OF APPROPRIATION FUNDING,0,OTHER THAN PERSONAL SERVICES,0,ALLOWANCES TO PARTICIPANTS,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING EQUIPMENT,0,0,0,2018
0,0,Queens Community Board # 8,408,2000,HEVESI INITIATIVE,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS EQUIPMENT,0,0,0,2018
0,0,Manhattan Community Board # 2,102,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,POSTAGE,0,0,0,2018
0,0,Manhattan Community Board # 2,102,P001,FINANCIAL PLAN SAVINGS,0,PERSONAL SERVICES,0,FULL YEAR POSITIONS,0,0,0,2018
0,0,Manhattan Community Board # 2,102,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,BACKPAY - PRIOR YEARS,0,0,0,2018
0,0,Manhattan Community Board # 1,101,2000,MARDI GRAS FESTIVAL,0,OTHER THAN PERSONAL SERVICES,0,MAINTENANCE SUPPLIES,0,0,0,2018
0,0,Manhattan Community Board # 1,101,P001,FINANCIAL PLAN SAVINGS,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS,0,0,0,2018
0,1159,Manhattan Community Board # 6,106,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,RENTALS OF MISC.EQUIP,0,0,0,2018
0,0,Manhattan Community Board # 6,106,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,ADD GROSS(& FRINGES) HOLD CODE,0,0,0,2018
0,0,Manhattan Community Board # 6,106,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2018
0,0,Manhattan Community Board # 6,106,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,UNSALARIED,0,0,0,2018
0,0,Manhattan Community Board # 5,105,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,ADVERTISING,0,0,0,2018
0,0,Manhattan Community Board # 5,105,1000,CONVERSION NAME,124.25,PERSONAL SERVICES,0,SUPPER MONEY,0,0,0,2018
0,0,Manhattan Community Board # 4,104,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2018
0,0,Manhattan Community Board # 4,104,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,BANK CHARGES PUBLIC ASST ACCT,0,0,0,2018
0,0,Manhattan Community Board # 4,104,P001,FINANCIAL PLAN SAVINGS,0,PERSONAL SERVICES,0,FULL YEAR POSITIONS,0,0,0,2018
0,0,Manhattan Community Board # 4,104,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PART-TIME POSITIONS,0,0,0,2018
0,0,Manhattan Community Board # 3,103,P003,FINANCIAL PLAN SAVINGS,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,0,0,0,2018
0,0,Manhattan Community Board # 3,103,4000,RENT AND ENERGY,0,RENT AND ENERGY,0,CONTRACTUAL SERVICES-GENERAL,0,0,0,2018
0,0,Manhattan Community Board # 3,103,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2018
0,0,Manhattan Community Board # 2,102,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,ADVERTISING,0,0,0,2018
0,0,Brooklyn Community Board # 18,318,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2018
0,0,Brooklyn Community Board # 17,317,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PAY FOR SURETY BOND/INSUR PREM,0,0,0,2018
0,0,Manhattan Community Board # 2,102,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PAYROLL REFUND,0,0,0,2018
0,0,Manhattan Community Board # 1,101,P002,FINANCIAL PLAN SAVINGS,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2018
0,0,Queens Community Board # 1,401,P002,FINANCIAL PLAN SAVINGS,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2018
0,0,Queens Community Board # 1,401,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2018
0,0,Queens Community Board # 1,401,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,PAYROLL REFUND,0,0,0,2018
0,0,Bronx Community Board # 12,212,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2018
0,0,Bronx Community Board # 12,212,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PAYROLL REFUND,0,0,0,2018
0,0,Bronx Community Board # 11,211,4000,RENT AND ENERGY,0,RENT,0,PROMPT PAYMENT INTEREST,0,0,0,2018
0,0,Bronx Community Board # 11,211,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,TERMINAL LEAVE,0,0,0,2018
0,0,Queens Community Board # 1,401,4000,RENT,0,RENT,0,RENTALS - LAND BLDGS & STRUCTS,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OTPS HOLDING CODE,0,0,0,2018
0,0,Bronx Community Board # 9,209,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES GENERAL,0,0,0,2018
0,0,Queens Community Board # 9,409,P002,FINANCIAL PLAN SAVINGS,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2018
0,0,Bronx Community Board # 9,209,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PAYROLL REFUND,0,0,0,2018
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TRAINING CITY EMPLOYEES,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT MAINTENANCE,0,0,0,2018
0,0,Bronx Community Board # 8,208,2000,PRIVATE GRANT,0,OTHER THAN PERSONAL SERVICES,0,SUPPLIES + MATERIALS - GENERAL,0,0,0,2018
0,0,Bronx Community Board # 8,208,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS MAINT,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,BOOKS-OTHER,0,0,0,2018
0,0,Bronx Community Board # 7,207,1000,CONVERSION NAME,-486.14,PERSONAL SERVICES,0,BACKPAY - PRIOR YEARS,0,0,0,2018
0,0,Bronx Community Board # 6,206,2000,UNIT OF APPROPRIATION FUNDING,0,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,0,0,0,2018
0,0,Bronx Community Board # 6,206,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT MAINTENANCE,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2018
0,0,Bronx Community Board # 6,206,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OVERNIGHT TRVL EXP-GENERAL,0,0,0,2018
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2018
0,0,Queens Community Board # 7,407,P003,FINANCIAL PLAN SAVINGS,0,RENT,0,RENTALS - LAND BLDGS & STRUCTS,0,0,0,2018
0,0,Queens Community Board # 7,407,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,0,0,0,2018
0,0,Queens Community Board # 1,401,P003,FINANCIAL PLAN SAVINGS,0,RENT,0,OTHER EXPENSES - GENERAL,0,0,0,2018
0,25000,Queens Community Board # 1,401,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,AMOUNT TO BE SCHEDULED-PS,0,0,0,2018
0,1800,Bronx Community Board # 12,212,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV COMPUTER SERVICES,0,0,0,2018
0,1000,Bronx Community Board # 12,212,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT MAINTENANCE,0,0,0,2018
0,0,Bronx Community Board # 12,212,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,FOOD & FORAGE SUPPLIES,0,0,0,2018
0,0,Bronx Community Board # 11,211,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,REGULAR GROSS HOLDING CODE,0,0,0,2018
0,0,Bronx Community Board # 10,210,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PRINTING SUPPLIES,0,0,0,2018
0,0,Bronx Community Board # 9,209,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,0,0,0,2018
0,0,Bronx Community Board # 8,208,P002,FINANCIAL PLAN SAVINGS,0,OTHER THAN PERSONAL SERVICES,0,PROF SERV OTHER,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES GENERAL,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OTHER EXPENSES - GENERAL,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,NON OVERNIGHT TRVL EXP-SPECIAL,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,AUTOMOTIVE SUPPLIES & MATERIAL,0,0,0,2018
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TRAINING CITY EMPLOYEES,0,0,0,2018
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,FIXED CHARGES - GENERAL,0,0,0,2018
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,ADVERTISING,0,0,0,2018
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,0,0,0,2018
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,INSTRUCTIONL SUPPLIES-BOE ONLY,0,0,0,2018
0,0,Queens Community Board # 8,408,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,ADD GROSS(& FRINGES) HOLD CODE,0,0,0,2018
0,0,Queens Community Board # 7,407,4000,RENT,0,RENT,0,FIXED CHARGES - GENERAL,0,0,0,2018
0,0,Queens Community Board # 7,407,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PAYROLL REFUND,0,0,0,2018
0,0,Queens Community Board # 6,406,4000,RENT,0,RENT AND ENERGY,0,CONTRACTUAL SERVICES-GENERAL,0,0,0,2018
0,0,Queens Community Board # 6,406,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,MAINT & REP GENERAL,0,0,0,2018
0,0,Queens Community Board # 4,404,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE SERVICES,0,0,0,2018
0,0,Queens Community Board # 4,404,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS EQUIPMENT,0,0,0,2018
0,0,Queens Community Board # 4,404,P001,FINANCIAL PLAN SAVINGS,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS,0,0,0,2018
0,0,Queens Community Board # 3,403,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2018
0,0,Queens Community Board # 3,403,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,ADVERTISING,0,0,0,2018
0,0,Queens Community Board # 3,403,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,EQUIPMENT GENERAL,0,0,0,2018
0,0,Queens Community Board # 2,402,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,0,0,0,2018
0,500,Queens Community Board # 2,402,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,0,0,0,2018
0,0,Manhattan Community Board # 9,109,P003,FINANCIAL PLAN SAVINGS,0,RENT AND ENERGY,0,OTHER EXPENSES - GENERAL,0,0,0,2018
0,0,Manhattan Community Board # 9,109,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,0,0,0,2018
0,0,Manhattan Community Board # 9,109,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SUPPLIES,0,0,0,2018
0,0,Manhattan Community Board # 9,109,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PRINTING SUPPLIES,0,0,0,2018
0,0,Manhattan Community Board # 8,108,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELEPHONE & OTHER COMMUNICATNS,0,0,0,2018
0,0,Manhattan Community Board # 7,107,4000,RENT AND ENERGY,0,RENT,0,CONTRACTUAL SERVICES-GENERAL,0,0,0,2018
0,0,Manhattan Community Board # 7,107,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,FIXED CHARGES - GENERAL,0,0,0,2018
0,0,Manhattan Community Board # 7,107,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PRINTING CONTRACTS,0,0,0,2018
0,0,Manhattan Community Board # 7,107,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,CONTRACTUAL SERVICES-GENERAL,0,0,0,2018
0,0,Manhattan Community Board # 7,107,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE FURITURE,0,0,0,2018
0,0,Manhattan Community Board # 6,106,2000,GRANT,0,OTHER THAN PERSONAL SERVICES,0,TEMPORARY SERVICES,0,0,0,2018
0,0,Manhattan Community Board # 5,105,9999,DEFAULT CODE,0,PERSONAL SERVICES,0,ADD GROSS(& FRINGES) HOLD CODE,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,SECURITY EQUIPMENT,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,OFFICE EQUIPMENT,0,0,0,2018
0,0,Queens Community Board # 9,409,P001,FINANCIAL PLAN SAVINGS,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS,0,0,0,2018
0,0,Queens Community Board # 8,408,6666,DGS CODE-INFLATION ADJ.,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2018
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,TELECOMMUNICATIONS MAINT,0,0,0,2018
0,0,Queens Community Board # 10,410,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,PART-TIME POSITIONS,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,PROMPT PAYMENT INTEREST,0,0,0,2018
0,0,Manhattan Community Board # 2,102,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,BONUS- NONPENSIONABLE,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SERVICES,0,0,0,2018
0,0,Manhattan Community Board # 1,101,4000,RENT AND ENERGY,0,RENT AND ENERGY,0,HEAT LIGHT & POWER,0,0,0,2018
0,0,Brooklyn Community Board # 17,317,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,SALARY ADJUSTMENTS LABOR RSRVE,0,0,0,2018
0,0,Queens Community Board # 9,409,1000,CONVERSION NAME,0,PERSONAL SERVICES,0,BACKPAY - PRIOR YEARS,0,0,0,2018
0,0,Manhattan Community Board # 1,101,2000,MARDI GRAS FESTIVAL,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,0,0,0,2018
0,0,Brooklyn Community Board # 16,316,4000,RENT,0,RENT,0,CONTRACTUAL SERVICES-GENERAL,0,0,0,2018
0,0,Queens Community Board # 8,408,2000,HEVESI INITIATIVE,0,OTHER THAN PERSONAL SERVICES,0,PURCH DATA PROCESSING EQUIPT,0,0,0,2018
0,0,Brooklyn Community Board # 16,316,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,LEASING OF MISC EQUIP,0,0,0,2018
0,0,Queens Community Board # 8,408,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,LEASING OF MISC EQUIP,0,0,0,2018
0,0,Queens Community Board # 8,408,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,PAYROLL REFUND,0,0,0,2018
0,0,Brooklyn Community Board # 16,316,1000,CONVERSION NAME,0,OTHER THAN PERSONAL SERVICES,0,DATA PROCESSING SERVICES,0,0,0,2018
0,0,Queens Community Board # 8,408,6666,DGS CODE-INFLATION ADJ.,0,PERSONAL SERVICES,0,BONUS PAYMENTS,0,0,0,2018
